target_id,experiment,dataset,architecture,role,seed,model_seed,data_seed,structural_cell_id,fm_kind,reps,depth,attack,auc,auc_record_ci95_low,auc_record_ci95_high,valid_record_bootstrap_replicates,tpr_at_0_05_fpr,attained_fpr_for_0_05,tpr_at_0_10_fpr,attained_fpr_for_0_10,n_member,n_nonmember,num_reference_models,reference_epochs,reference_candidate_protocol,score_statistic,ci_method,sample_score_file,balanced_accuracy_crossfit,membership_advantage_crossfit,crossfit_tpr,crossfit_fpr,threshold_median,threshold_folds
MNIST_QNN_zz_r1_d6_p7_s143,channel_lira_phase7,MNIST,QNN,zz_r1_d6,143,143,143,zz_r1_d6_wd0,zz,1,6,lira_online,0.5142509999999999,0.4877791999999999,0.5412442000000001,200,0.041,0.048,0.079,0.099,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r1_d6_p7_s143.npz,0.5065,0.013,0.72,0.707,-0.5599137192268219,5
MNIST_QNN_zz_r1_d6_p7_s143,channel_lira_phase7,MNIST,QNN,zz_r1_d6,143,143,143,zz_r1_d6_wd0,zz,1,6,lira_online_fixed_variance,0.520458,0.492322675,0.548908875,200,0.068,0.05,0.133,0.099,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r1_d6_p7_s143.npz,0.512,0.024,0.274,0.25,0.4814377713262991,5
MNIST_QNN_zz_r1_d6_p7_s143,channel_lira_phase7,MNIST,QNN,zz_r1_d6,143,143,143,zz_r1_d6_wd0,zz,1,6,lira_offline,0.4976449999999999,0.472695275,0.5237928000000001,200,0.037,0.049,0.085,0.097,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r1_d6_p7_s143.npz,0.512,0.0239999999999999,0.815,0.791,0.6027919544267292,5
MNIST_QNN_zz_r1_d6_p7_s143,channel_lira_phase7,MNIST,QNN,zz_r1_d6,143,143,143,zz_r1_d6_wd0,zz,1,6,lira_offline_fixed_variance,0.506134,0.478508025,0.535810625,200,0.047,0.05,0.112,0.099,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r1_d6_p7_s143.npz,0.4975,-0.005,0.65,0.655,0.875985169809241,5
MNIST_QNN_zz_r1_d6_p7_s143,channel_lira_phase7,MNIST,QNN,zz_r1_d6,143,143,143,zz_r1_d6_wd0,zz,1,6,global_true_class_log_odds,0.535953,0.50968195,0.5617685250000001,200,0.058,0.05,0.136,0.099,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r1_d6_p7_s143.npz,0.522,0.0439999999999999,0.359,0.315,3.998555088567568,5
MNIST_QNN_zz_r1_d6_p7_s144,channel_lira_phase7,MNIST,QNN,zz_r1_d6,144,144,143,zz_r1_d6_wd0,zz,1,6,lira_online,0.539122,0.51322055,0.56333305,200,0.064,0.049,0.115,0.1,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r1_d6_p7_s144.npz,0.5225,0.0449999999999999,0.69,0.645,-0.4719313901391706,5
MNIST_QNN_zz_r1_d6_p7_s144,channel_lira_phase7,MNIST,QNN,zz_r1_d6,144,144,143,zz_r1_d6_wd0,zz,1,6,lira_online_fixed_variance,0.5372060000000001,0.512229925,0.5604191,200,0.079,0.05,0.156,0.1,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r1_d6_p7_s144.npz,0.5195,0.0389999999999999,0.289,0.25,0.504953671137063,5
MNIST_QNN_zz_r1_d6_p7_s144,channel_lira_phase7,MNIST,QNN,zz_r1_d6,144,144,143,zz_r1_d6_wd0,zz,1,6,lira_offline,0.52118,0.495043875,0.5440735250000001,200,0.062,0.05,0.103,0.099,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r1_d6_p7_s144.npz,0.5205,0.041,0.681,0.64,0.9608788607889754,5
MNIST_QNN_zz_r1_d6_p7_s144,channel_lira_phase7,MNIST,QNN,zz_r1_d6,144,144,143,zz_r1_d6_wd0,zz,1,6,lira_offline_fixed_variance,0.526121,0.4999928,0.55216645,200,0.044,0.05,0.102,0.095,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r1_d6_p7_s144.npz,0.5095000000000001,0.019,0.523,0.504,1.184594864867802,5
MNIST_QNN_zz_r1_d6_p7_s144,channel_lira_phase7,MNIST,QNN,zz_r1_d6,144,144,143,zz_r1_d6_wd0,zz,1,6,global_true_class_log_odds,0.524333,0.495473575,0.5450940500000001,200,0.056,0.05,0.098,0.097,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r1_d6_p7_s144.npz,0.536,0.0719999999999999,0.734,0.662,0.5644539222627563,5
MNIST_QNN_zz_r1_d6_p7_s145,channel_lira_phase7,MNIST,QNN,zz_r1_d6,145,145,143,zz_r1_d6_wd0,zz,1,6,lira_online,0.531323,0.509359525,0.55302275,200,0.065,0.05,0.114,0.1,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r1_d6_p7_s145.npz,0.508,0.016,0.666,0.65,-0.4341158607800034,5
MNIST_QNN_zz_r1_d6_p7_s145,channel_lira_phase7,MNIST,QNN,zz_r1_d6,145,145,143,zz_r1_d6_wd0,zz,1,6,lira_online_fixed_variance,0.5296289999999999,0.49953555,0.555876425,200,0.087,0.05,0.145,0.1,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r1_d6_p7_s145.npz,0.513,0.026,0.321,0.295,0.465640273531656,5
MNIST_QNN_zz_r1_d6_p7_s145,channel_lira_phase7,MNIST,QNN,zz_r1_d6,145,145,143,zz_r1_d6_wd0,zz,1,6,lira_offline,0.529972,0.503442275,0.555083125,200,0.057,0.045,0.124,0.1,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r1_d6_p7_s145.npz,0.537,0.0739999999999999,0.624,0.55,1.068790004573041,5
MNIST_QNN_zz_r1_d6_p7_s145,channel_lira_phase7,MNIST,QNN,zz_r1_d6,145,145,143,zz_r1_d6_wd0,zz,1,6,lira_offline_fixed_variance,0.530042,0.5034952500000001,0.5543238,200,0.055,0.05,0.111,0.1,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r1_d6_p7_s145.npz,0.5275,0.0549999999999999,0.584,0.529,0.9965224270134174,5
MNIST_QNN_zz_r1_d6_p7_s145,channel_lira_phase7,MNIST,QNN,zz_r1_d6,145,145,143,zz_r1_d6_wd0,zz,1,6,global_true_class_log_odds,0.548218,0.5229377000000001,0.571113075,200,0.094,0.05,0.161,0.1,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r1_d6_p7_s145.npz,0.522,0.0439999999999999,0.439,0.395,4.8939695540992405,5
MNIST_QNN_zz_r5_d6_p7_s143,channel_lira_phase7,MNIST,QNN,zz_r5_d6,143,143,143,zz_r5_d6_wd0,zz,5,6,lira_online,0.531537,0.505206825,0.552539875,200,0.04,0.049,0.11,0.099,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r5_d6_p7_s143.npz,0.5345,0.069,0.769,0.7,-0.3849549456154576,5
MNIST_QNN_zz_r5_d6_p7_s143,channel_lira_phase7,MNIST,QNN,zz_r5_d6,143,143,143,zz_r5_d6_wd0,zz,5,6,lira_online_fixed_variance,0.548612,0.52131615,0.5750028,200,0.085,0.05,0.134,0.1,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r5_d6_p7_s143.npz,0.523,0.046,0.559,0.513,0.0232340953111562,5
MNIST_QNN_zz_r5_d6_p7_s143,channel_lira_phase7,MNIST,QNN,zz_r5_d6,143,143,143,zz_r5_d6_wd0,zz,5,6,lira_offline,0.490913,0.46565375,0.514351925,200,0.031,0.045,0.082,0.097,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r5_d6_p7_s143.npz,0.505,0.01,0.324,0.314,1.7845354280132917,5
MNIST_QNN_zz_r5_d6_p7_s143,channel_lira_phase7,MNIST,QNN,zz_r5_d6,143,143,143,zz_r5_d6_wd0,zz,5,6,lira_offline_fixed_variance,0.5012920000000001,0.47518005,0.522935425,200,0.048,0.05,0.123,0.099,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r5_d6_p7_s143.npz,0.497,-0.006,0.285,0.291,2.879384245347261,5
MNIST_QNN_zz_r5_d6_p7_s143,channel_lira_phase7,MNIST,QNN,zz_r5_d6,143,143,143,zz_r5_d6_wd0,zz,5,6,global_true_class_log_odds,0.555078,0.530644375,0.5800844000000001,200,0.058,0.05,0.109,0.097,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r5_d6_p7_s143.npz,0.5365,0.0729999999999999,0.733,0.66,-0.7569184763111334,5
MNIST_QNN_zz_r5_d6_p7_s144,channel_lira_phase7,MNIST,QNN,zz_r5_d6,144,144,143,zz_r5_d6_wd0,zz,5,6,lira_online,0.562661,0.54011815,0.589611625,200,0.062,0.049,0.136,0.097,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r5_d6_p7_s144.npz,0.528,0.0559999999999999,0.692,0.636,-0.1285163567695437,5
MNIST_QNN_zz_r5_d6_p7_s144,channel_lira_phase7,MNIST,QNN,zz_r5_d6,144,144,143,zz_r5_d6_wd0,zz,5,6,lira_online_fixed_variance,0.576808,0.5494022,0.6021490250000001,200,0.086,0.049,0.145,0.1,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r5_d6_p7_s144.npz,0.555,0.1099999999999999,0.79,0.68,-0.2215721865202535,5
MNIST_QNN_zz_r5_d6_p7_s144,channel_lira_phase7,MNIST,QNN,zz_r5_d6,144,144,143,zz_r5_d6_wd0,zz,5,6,lira_offline,0.498804,0.477213425,0.522568325,200,0.044,0.047,0.101,0.1,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r5_d6_p7_s144.npz,0.508,0.016,0.435,0.419,1.5583293146105186,5
MNIST_QNN_zz_r5_d6_p7_s144,channel_lira_phase7,MNIST,QNN,zz_r5_d6,144,144,143,zz_r5_d6_wd0,zz,5,6,lira_offline_fixed_variance,0.5017959999999999,0.4788632,0.5274182000000001,200,0.069,0.05,0.108,0.098,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r5_d6_p7_s144.npz,0.5,0.0,0.461,0.461,1.2564436594021513,5
MNIST_QNN_zz_r5_d6_p7_s144,channel_lira_phase7,MNIST,QNN,zz_r5_d6,144,144,143,zz_r5_d6_wd0,zz,5,6,global_true_class_log_odds,0.5776319999999999,0.550810925,0.6015543999999999,200,0.08,0.05,0.129,0.099,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r5_d6_p7_s144.npz,0.5705,0.141,0.704,0.563,-0.2418647004075127,5
MNIST_QNN_zz_r5_d6_p7_s145,channel_lira_phase7,MNIST,QNN,zz_r5_d6,145,145,143,zz_r5_d6_wd0,zz,5,6,lira_online,0.529614,0.49891995,0.55389635,200,0.044,0.049,0.101,0.099,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r5_d6_p7_s145.npz,0.5275,0.055,0.877,0.822,-0.8164484718125639,5
MNIST_QNN_zz_r5_d6_p7_s145,channel_lira_phase7,MNIST,QNN,zz_r5_d6,145,145,143,zz_r5_d6_wd0,zz,5,6,lira_online_fixed_variance,0.561337,0.535682525,0.5841389,200,0.06,0.049,0.112,0.099,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r5_d6_p7_s145.npz,0.546,0.0919999999999999,0.73,0.638,-0.2342819520945367,5
MNIST_QNN_zz_r5_d6_p7_s145,channel_lira_phase7,MNIST,QNN,zz_r5_d6,145,145,143,zz_r5_d6_wd0,zz,5,6,lira_offline,0.4788969999999999,0.45357895,0.509463525,200,0.042,0.05,0.071,0.099,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r5_d6_p7_s145.npz,0.483,-0.034,0.704,0.738,0.9421926520768402,5
MNIST_QNN_zz_r5_d6_p7_s145,channel_lira_phase7,MNIST,QNN,zz_r5_d6,145,145,143,zz_r5_d6_wd0,zz,5,6,lira_offline_fixed_variance,0.487677,0.46168215,0.508928075,200,0.03,0.05,0.079,0.099,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r5_d6_p7_s145.npz,0.489,-0.0219999999999999,0.807,0.829,1.037416496810047,5
MNIST_QNN_zz_r5_d6_p7_s145,channel_lira_phase7,MNIST,QNN,zz_r5_d6,145,145,143,zz_r5_d6_wd0,zz,5,6,global_true_class_log_odds,0.555546,0.530867225,0.577539375,200,0.036,0.05,0.091,0.099,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r5_d6_p7_s145.npz,0.55,0.0999999999999999,0.755,0.655,-0.6085902763458508,5
